date,source,station_id,tmp_avg_c,tmp_max_c,tmp_min_c,rh_avg_pct,sol_rad_avg_wm2,wind_spd_avg_ms,wind_max_ms,wind_run_km,precip_mm,eto_mm,tmp_avg_7d,tmp_avg_14d,tmp_max_7d,wind_spd_7d,wind_spd_14d,wind_run_7d,sol_rad_7d,sol_rad_14d,precip_7d,precip_14d,eto_7d,rh_avg_7d,calm_days_7d
2024-08-07,Open-Meteo (Clear Lake coords),OM-CL,30.6,39.1,21.1,42.0,318.63,1.583,3.444,136.77,0.0,6.66,28.8857,27.1,37.4571,1.6427,1.865,993.51,317.6586,326.52,0.0,0.0,45.66,46.7143,7
2024-08-08,Open-Meteo (Clear Lake coords),OM-CL,28.6,37.2,19.6,44.0,324.54,2.5,4.333,216.0,0.0,7.25,28.9286,27.1429,37.6429,1.7657,1.863,1067.9,316.1543,325.2143,0.0,0.0,46.23,46.2857,6
2024-08-09,Open-Meteo (Clear Lake coords),OM-CL,27.6,36.3,20.2,49.0,325.46,2.306,4.583,199.24,0.0,6.91,28.7286,27.2,37.3857,1.9007,1.8769,1149.55,318.7,324.0071,0.0,0.0,46.84,47.1429,5
2024-08-10,Open-Meteo (Clear Lake coords),OM-CL,26.1,35.3,17.1,53.0,327.66,2.417,4.889,208.83,0.0,6.92,28.2429,27.4357,37.1714,1.996,1.9246,1207.18,326.7357,323.3707,0.0,0.0,47.78,48.4286,4
2024-08-11,Open-Meteo (Clear Lake coords),OM-CL,26.1,35.1,17.7,55.0,322.11,2.278,4.417,196.82,0.0,6.67,27.8143,27.5643,36.9143,2.0873,1.9504,1262.39,325.5286,322.445,0.0,0.0,47.67,49.2857,3
2024-08-12,Open-Meteo (Clear Lake coords),OM-CL,23.2,31.4,16.6,59.0,321.53,3.111,5.389,268.79,0.0,6.47,27.2857,27.5429,36.1714,2.254,2.0119,1363.22,323.7929,321.4779,0.0,0.0,47.4,50.1429,2
2024-08-13,Open-Meteo (Clear Lake coords),OM-CL,22.8,30.9,16.2,56.0,317.13,2.917,5.444,252.03,0.0,6.31,26.4286,27.45,35.0429,2.4446,2.0536,1478.48,322.4371,320.8086,0.0,0.0,47.19,51.1429,1
2024-08-14,Open-Meteo (Clear Lake coords),OM-CL,22.8,30.5,15.2,59.0,317.48,3.278,5.972,283.22,0.0,6.42,25.3143,27.1,33.8143,2.6867,2.1647,1624.93,322.2729,319.9657,0.0,0.0,46.95,53.5714,0
2024-08-15,Open-Meteo (Clear Lake coords),OM-CL,22.0,28.7,16.2,62.0,313.43,3.111,5.444,268.79,0.0,5.85,24.3714,26.65,32.6,2.774,2.2699,1677.72,320.6857,318.42,0.0,0.0,45.55,56.1429,0
2024-08-16,Open-Meteo (Clear Lake coords),OM-CL,22.7,30.9,15.2,61.0,313.66,2.694,5.444,232.76,0.0,6.1,23.6714,26.2,31.8286,2.8294,2.3651,1711.24,319.0,318.85,0.0,0.0,44.74,57.8571,0
2024-08-17,Open-Meteo (Clear Lake coords),OM-CL,19.3,23.5,15.5,75.0,257.75,3.444,5.417,297.56,1.8,4.07,22.7,25.4714,30.1429,2.9761,2.4861,1799.97,309.0129,317.8743,1.8,1.8,41.89,61.0,0
2024-08-18,Open-Meteo (Clear Lake coords),OM-CL,20.0,27.9,14.8,62.0,304.75,2.25,4.694,194.4,0.0,5.21,21.8286,24.8214,29.1143,2.9721,2.5297,1797.55,306.5329,316.0307,1.8,1.8,40.43,62.0,0
2024-08-19,Open-Meteo (Clear Lake coords),OM-CL,21.3,29.6,14.4,58.0,309.03,1.917,3.972,165.63,0.0,5.63,21.5571,24.4214,28.8571,2.8016,2.5278,1694.39,304.7471,314.27,1.8,1.8,39.59,61.8571,1
2024-08-20,Open-Meteo (Clear Lake coords),OM-CL,22.1,30.4,14.2,57.0,305.21,2.694,5.278,232.76,0.0,6.01,21.4571,23.9429,28.7857,2.7697,2.6071,1675.12,303.0443,312.7407,1.8,1.8,39.29,62.0,1
2024-08-21,Open-Meteo (Clear Lake coords),OM-CL,22.4,31.6,14.9,61.0,304.28,1.917,5.583,165.63,0.0,5.51,21.4,23.3571,28.9429,2.5753,2.631,1557.53,301.1586,311.7157,1.8,1.8,38.38,62.2857,2
2024-08-22,Open-Meteo (Clear Lake coords),OM-CL,18.2,25.5,13.6,72.0,296.41,4.028,5.944,348.02,0.0,4.95,20.8571,22.6143,28.4857,2.7063,2.7401,1636.76,298.7271,309.7064,1.8,1.8,37.48,63.7143,2
2024-08-23,Open-Meteo (Clear Lake coords),OM-CL,15.5,20.1,11.7,70.0,169.21,3.694,5.5,319.16,0.4,3.01,19.8286,21.75,26.9429,2.8491,2.8393,1723.16,278.0914,298.5457,2.2,2.2,34.39,65.0,2
2024-08-24,Open-Meteo (Clear Lake coords),OM-CL,17.4,22.7,13.5,70.0,247.22,2.278,4.139,196.82,4.8,3.8,19.5571,21.1286,26.8286,2.6826,2.8294,1622.42,276.5871,292.8,5.2,7.0,34.12,64.2857,2
2024-08-25,Open-Meteo (Clear Lake coords),OM-CL,20.1,27.8,12.4,64.0,293.4,1.083,2.278,93.57,0.0,4.9,19.5714,20.7,26.8143,2.5159,2.744,1521.59,274.9657,290.7493,5.2,7.0,33.81,64.5714,3
2024-08-26,Open-Meteo (Clear Lake coords),OM-CL,24.2,32.7,18.3,54.0,293.98,1.139,3.278,98.41,0.0,5.18,19.9857,20.7714,27.2571,2.4047,2.6031,1454.37,272.8157,288.7814,5.2,7.0,33.36,64.0,3
2024-08-27,Open-Meteo (Clear Lake coords),OM-CL,26.1,35.2,18.0,54.0,295.83,1.306,4.611,112.84,0.0,5.66,20.5571,21.0071,27.9429,2.2064,2.4881,1334.45,271.4757,287.26,5.2,7.0,33.01,63.5714,4
2024-08-28,Open-Meteo (Clear Lake coords),OM-CL,27.1,35.8,19.4,41.0,295.6,1.778,3.194,153.62,0.0,6.05,21.2286,21.3143,28.5429,2.1866,2.3809,1322.44,270.2357,285.6971,5.2,7.0,33.55,60.7143,4
2024-08-29,Open-Meteo (Clear Lake coords),OM-CL,26.5,35.7,20.4,48.0,294.44,1.639,3.889,141.61,0.0,5.87,22.4143,21.6357,30.0,1.8453,2.2758,1116.03,269.9543,284.3407,5.2,7.0,34.47,57.2857,5
2024-08-30,Open-Meteo (Clear Lake coords),OM-CL,25.7,35.0,17.8,54.0,288.19,1.667,3.833,144.03,0.0,5.62,23.8714,21.85,32.1286,1.5557,2.2024,940.9,286.9514,282.5214,4.8,7.0,37.08,55.0,6
2024-08-31,Open-Meteo (Clear Lake coords),OM-CL,25.9,35.7,18.8,57.0,286.81,1.472,3.306,127.18,0.0,5.48,25.0857,22.3214,33.9857,1.4406,2.0616,871.26,292.6071,284.5971,0.0,5.2,38.76,53.1429,7
2024-09-01,Open-Meteo (Clear Lake coords),OM-CL,23.7,32.1,17.3,54.0,289.35,2.139,3.722,184.81,0.0,5.61,25.6,22.5857,34.6,1.5914,2.0536,962.5,292.0286,283.4971,0.0,5.2,39.47,51.7143,6
2024-09-02,Open-Meteo (Clear Lake coords),OM-CL,20.5,29.4,14.3,64.0,288.31,2.139,2.778,184.81,0.0,4.98,25.0714,22.5286,34.1286,1.7343,2.0695,1048.9,291.2186,282.0171,0.0,5.2,39.27,53.1429,5
2024-09-03,Open-Meteo (Clear Lake coords),OM-CL,25.5,35.1,15.7,49.0,286.81,1.0,2.167,86.4,0.0,5.34,24.9857,22.7714,34.1143,1.6906,1.9485,1022.46,289.93,280.7029,0.0,5.2,38.95,52.4286,5
2024-09-04,Open-Meteo (Clear Lake coords),OM-CL,27.1,37.3,17.0,46.0,281.02,1.278,2.917,110.42,0.0,5.57,24.9857,23.1071,34.3286,1.6191,1.9029,979.26,287.8471,279.0414,0.0,5.2,38.47,53.1429,5
2024-09-05,Open-Meteo (Clear Lake coords),OM-CL,28.5,37.8,21.6,40.0,280.56,1.694,3.056,146.36,0.0,5.85,25.2714,23.8429,34.6286,1.627,1.7361,984.01,285.8643,277.9093,0.0,5.2,38.45,52.0,5
2024-09-06,Open-Meteo (Clear Lake coords),OM-CL,28.7,36.9,21.6,31.0,278.01,1.556,3.722,134.44,0.0,5.76,25.7,24.7857,34.9,1.6111,1.5834,974.42,284.41,285.6807,0.0,4.8,38.59,48.7143,5
2024-09-07,Open-Meteo (Clear Lake coords),OM-CL,27.1,34.0,19.4,32.0,277.66,1.806,3.389,156.04,0.0,5.81,25.8714,25.4786,34.6571,1.6589,1.5497,1003.28,283.1029,287.855,0.0,0.0,38.92,45.1429,5
2024-09-08,Open-Meteo (Clear Lake coords),OM-CL,26.7,34.4,20.4,40.0,273.61,1.417,2.472,122.43,0.0,5.35,26.3,25.95,34.9857,1.5557,1.5736,940.9,280.8543,286.4414,0.0,0.0,38.66,43.1429,6
2024-09-09,Open-Meteo (Clear Lake coords),OM-CL,27.0,34.8,19.8,38.0,266.09,1.889,4.278,163.21,0.0,5.67,27.2286,26.15,35.7571,1.52,1.6271,919.3,277.68,284.4493,0.0,0.0,39.35,39.4286,7
2024-09-10,Open-Meteo (Clear Lake coords),OM-CL,23.4,32.2,16.8,60.0,272.22,2.389,4.611,206.41,0.0,5.43,26.9286,25.9571,35.3429,1.7184,1.7045,1039.31,275.5957,282.7629,0.0,0.0,39.44,41.0,6
2024-09-11,Open-Meteo (Clear Lake coords),OM-CL,19.0,25.4,14.9,71.0,243.17,4.167,6.833,360.03,0.0,4.32,25.7714,25.3786,33.6429,2.1311,1.8751,1288.92,270.1886,279.0179,0.0,0.0,38.19,44.5714,5
2024-09-12,Open-Meteo (Clear Lake coords),OM-CL,19.9,28.3,13.5,69.0,260.53,1.667,3.028,144.03,0.0,4.44,24.5429,24.9071,32.2857,2.1273,1.8771,1286.59,267.3271,276.5957,0.0,0.0,36.78,48.7143,5
2024-09-13,Open-Meteo (Clear Lake coords),OM-CL,23.4,31.5,15.9,57.0,258.33,1.417,3.194,122.43,0.0,4.81,23.7857,24.7429,31.5143,2.1074,1.8593,1274.58,264.5157,274.4629,0.0,0.0,35.83,52.4286,5
2024-09-14,Open-Meteo (Clear Lake coords),OM-CL,23.7,31.6,17.8,57.0,255.44,2.083,4.667,179.97,0.0,5.14,23.3,24.5857,31.1714,2.147,1.9029,1298.51,261.3414,272.2221,0.0,0.0,35.16,56.0,4
2024-09-15,Open-Meteo (Clear Lake coords),OM-CL,16.8,22.8,13.4,75.0,233.22,3.944,6.139,340.76,0.0,3.72,21.8857,24.0929,29.5143,2.508,2.0319,1516.84,255.5714,268.2129,0.0,0.0,33.53,61.0,3
2024-09-16,Open-Meteo (Clear Lake coords),OM-CL,16.7,22.4,12.2,67.0,223.38,1.889,4.0,163.21,0.5,3.47,20.4143,23.8214,27.7429,2.508,2.014,1516.84,249.47,263.575,0.5,0.5,31.33,65.1429,3
2024-09-17,Open-Meteo (Clear Lake coords),OM-CL,17.7,24.0,13.1,67.0,222.11,1.972,5.028,170.38,0.0,3.78,19.6,23.2643,26.5714,2.4484,2.0834,1480.81,242.3114,258.9536,0.5,0.5,29.68,66.1429,4
2024-09-18,Open-Meteo (Clear Lake coords),OM-CL,18.3,24.7,13.5,69.0,210.07,1.972,3.722,170.38,0.0,3.62,19.5,22.6357,26.4714,2.1349,2.133,1291.16,237.5829,253.8857,0.5,0.5,28.98,65.8571,5
2024-09-19,Open-Meteo (Clear Lake coords),OM-CL,20.5,29.4,13.1,68.0,228.7,1.083,3.5,93.57,0.0,3.89,19.5857,22.0643,26.6286,2.0514,2.0894,1240.7,233.0357,250.1814,0.5,0.5,28.43,65.7143,5
2024-09-20,Open-Meteo (Clear Lake coords),OM-CL,23.2,32.2,16.2,64.0,239.24,1.444,4.056,124.76,0.0,4.62,19.5571,21.6714,26.7286,2.0553,2.0814,1243.03,230.3086,247.4121,0.5,0.5,28.24,66.7143,5
2024-09-21,Open-Meteo (Clear Lake coords),OM-CL,23.7,32.4,16.8,55.0,242.25,1.25,2.111,108.0,0.0,4.41,19.5571,21.4286,26.8429,1.9363,2.0416,1171.06,228.4243,244.8829,0.5,0.5,27.51,66.4286,6
2024-09-22,Open-Meteo (Clear Lake coords),OM-CL,25.3,33.8,17.0,53.0,240.51,1.111,3.778,95.99,0.0,4.57,20.7714,21.3286,28.4143,1.5316,2.0198,926.29,229.4657,242.5186,0.5,0.5,28.36,63.2857,7
2024-09-23,Open-Meteo (Clear Lake coords),OM-CL,26.1,35.8,15.6,37.0,238.43,1.194,3.306,103.16,0.0,4.83,22.1143,21.2643,30.3286,1.4323,1.9701,866.24,231.6157,240.5429,0.0,0.5,29.72,59.0,7
2024-09-24,Open-Meteo (Clear Lake coords),OM-CL,26.2,36.8,17.4,42.0,236.46,1.444,4.056,124.76,0.0,4.82,23.3286,21.4643,32.1571,1.3569,1.9026,820.62,233.6657,237.9886,0.0,0.5,30.76,55.4286,7
2024-09-25,Open-Meteo (Clear Lake coords),OM-CL,21.9,28.9,16.4,65.0,234.14,2.528,4.611,218.42,0.0,4.42,23.8429,21.6714,32.7571,1.4363,1.7856,868.66,237.1043,237.3436,0.0,0.5,31.56,54.8571,6
2024-09-26,Open-Meteo (Clear Lake coords),OM-CL,22.7,31.4,14.7,61.0,230.32,1.0,1.667,86.4,0.0,3.91,24.1571,21.8714,33.0429,1.4244,1.7379,861.49,237.3357,235.1857,0.0,0.5,31.58,53.8571,6
2024-09-27,Open-Meteo (Clear Lake coords),OM-CL,24.9,34.6,17.2,58.0,233.56,0.972,2.278,83.98,0.0,4.22,24.4,21.9786,33.3857,1.357,1.7061,820.71,236.5243,233.4164,0.0,0.5,31.18,53.0,6
2024-09-28,Open-Meteo (Clear Lake coords),OM-CL,25.3,33.6,18.8,50.0,232.52,1.389,3.139,120.01,0.0,4.44,24.6286,22.0929,33.5571,1.3769,1.6566,832.72,235.1343,231.7793,0.0,0.5,31.21,52.2857,6
2024-09-29,Open-Meteo (Clear Lake coords),OM-CL,23.1,32.9,15.5,62.0,224.31,1.389,3.611,120.01,0.0,4.12,24.3143,22.5429,33.4286,1.4166,1.4741,856.74,232.82,231.1429,0.0,0.5,30.76,53.5714,6
2024-09-30,Open-Meteo (Clear Lake coords),OM-CL,23.7,34.9,14.0,48.0,224.54,1.139,2.417,98.41,0.0,4.27,23.9714,23.0429,33.3,1.4087,1.4205,851.99,230.8357,231.2257,0.0,0.0,30.2,55.1429,6
2024-10-01,Open-Meteo (Clear Lake coords),OM-CL,26.3,37.4,17.6,43.0,224.88,1.0,2.611,86.4,0.0,4.43,23.9857,23.6571,33.3857,1.3453,1.3511,813.63,229.1814,231.4236,0.0,0.0,29.81,55.2857,6
2024-10-02,Open-Meteo (Clear Lake coords),OM-CL,29.3,37.6,21.1,26.0,225.35,1.667,3.083,144.03,0.0,5.13,25.0429,24.4429,34.6286,1.2223,1.3293,739.24,227.9257,232.515,0.0,0.0,30.52,49.7143,7
2024-10-03,Open-Meteo (Clear Lake coords),OM-CL,27.4,36.0,17.4,33.0,223.38,1.722,2.833,148.78,0.0,4.86,25.7143,24.9357,35.2857,1.3254,1.3749,801.62,226.9343,232.135,0.0,0.0,31.47,45.7143,7
2024-10-04,Open-Meteo (Clear Lake coords),OM-CL,24.3,32.9,17.2,50.0,207.99,2.083,3.861,179.97,0.0,4.43,25.6286,25.0143,35.0429,1.4841,1.4206,897.61,223.2814,229.9029,0.0,0.0,31.68,44.5714,6
2024-10-05,Open-Meteo (Clear Lake coords),OM-CL,25.8,34.6,19.2,47.0,208.1,1.444,3.083,124.76,0.0,4.24,25.7,25.1643,35.1857,1.492,1.4344,902.36,219.7929,227.4636,0.0,0.0,31.48,44.1429,6
2024-10-06,Open-Meteo (Clear Lake coords),OM-CL,26.4,35.4,16.6,47.0,198.61,0.944,2.583,81.56,0.0,3.92,26.1714,25.2429,35.5429,1.4284,1.4225,863.91,216.1214,224.4707,0.0,0.0,31.28,42.0,6
2024-10-07,Open-Meteo (Clear Lake coords),OM-CL,26.5,34.6,17.9,54.0,187.62,1.056,2.056,91.24,0.0,3.6,26.5714,25.2714,35.5,1.4166,1.4126,856.74,210.8471,220.8414,0.0,0.0,30.61,42.8571,6
2024-10-08,Open-Meteo (Clear Lake coords),OM-CL,24.1,33.2,17.3,62.0,203.47,1.833,4.278,158.37,0.0,4.16,26.2571,25.1214,34.9,1.5356,1.4404,928.71,207.7886,218.485,0.0,0.0,30.34,45.5714,6
2024-10-09,Open-Meteo (Clear Lake coords),OM-CL,21.2,29.3,14.5,66.0,179.28,2.306,4.694,199.24,0.0,3.67,25.1,25.0714,33.7143,1.6269,1.4246,983.92,201.2071,214.5664,0.0,0.0,28.88,51.2857,5
2024-10-10,Open-Meteo (Clear Lake coords),OM-CL,21.4,30.5,14.3,64.0,193.87,1.361,2.667,117.59,0.0,3.43,24.2429,24.9786,32.9286,1.5753,1.4504,952.73,196.9914,211.9629,0.0,0.0,27.45,55.7143,5
2024-10-11,Open-Meteo (Clear Lake coords),OM-CL,21.0,28.1,16.2,58.0,190.05,1.639,3.861,141.61,0.0,3.52,23.7714,24.7,32.2429,1.5119,1.498,914.37,194.4286,208.855,0.0,0.0,26.54,56.8571,6
2024-10-12,Open-Meteo (Clear Lake coords),OM-CL,17.7,19.8,15.3,81.0,68.75,1.667,2.917,144.03,1.0,1.24,22.6143,24.1571,30.1286,1.5437,1.5179,933.64,174.5214,197.1571,1.0,1.0,23.54,61.7143,6
2024-10-13,Open-Meteo (Clear Lake coords),OM-CL,19.2,25.3,15.3,78.0,188.31,1.167,3.111,100.83,0.0,3.01,21.5857,23.8786,28.6857,1.5756,1.502,952.91,173.05,194.5857,1.0,1.0,22.63,66.1429,6
2024-10-14,Open-Meteo (Clear Lake coords),OM-CL,19.3,26.9,13.8,76.0,189.24,1.528,3.611,132.02,0.0,3.25,20.5571,23.5643,27.5857,1.643,1.5298,993.69,173.2814,192.0643,1.0,1.0,22.28,69.2857,6
2024-10-15,Open-Meteo (Clear Lake coords),OM-CL,19.9,27.2,14.7,73.0,188.54,2.111,4.694,182.39,0.0,3.4,19.9571,23.1071,26.7286,1.6827,1.6091,1017.71,171.1486,189.4686,1.0,1.0,21.52,70.8571,5
2024-10-16,Open-Meteo (Clear Lake coords),OM-CL,18.4,23.5,14.1,72.0,160.65,2.75,5.389,237.6,0.0,2.85,19.5571,22.3286,25.9,1.7461,1.6865,1056.07,168.4871,184.8471,1.0,1.0,20.7,71.7143,5
2024-10-17,Open-Meteo (Clear Lake coords),OM-CL,15.6,21.3,10.7,57.0,184.72,2.417,4.75,208.83,0.0,3.31,18.7286,21.4857,24.5857,1.897,1.7361,1147.31,167.18,182.0857,1.0,1.0,20.58,70.7143,4
2024-10-18,Open-Meteo (Clear Lake coords),OM-CL,16.2,24.5,9.5,42.0,190.51,1.333,2.417,115.17,0.0,3.25,18.0429,20.9071,24.0714,1.8533,1.6826,1120.87,167.2457,180.8371,1.0,1.0,20.31,68.4286,4
2024-10-19,Open-Meteo (Clear Lake coords),OM-CL,20.5,29.0,13.2,45.0,184.72,1.694,4.389,146.36,0.0,3.75,18.4429,20.5286,25.3857,1.8571,1.7004,1123.2,183.8129,179.1671,0.0,1.0,22.82,63.2857,4
2024-10-20,Open-Meteo (Clear Lake coords),OM-CL,17.4,24.7,10.8,52.0,175.35,1.861,2.944,160.79,0.0,3.13,18.1857,19.8857,25.3,1.9563,1.7659,1183.16,181.9614,177.5057,0.0,1.0,22.94,59.5714,4
2024-10-21,Open-Meteo (Clear Lake coords),OM-CL,16.3,21.8,12.2,71.0,158.22,2.028,3.917,175.22,0.0,2.54,17.7571,19.1571,24.5714,2.0277,1.8354,1226.36,177.53,175.4057,0.0,1.0,22.23,58.8571,3
2024-10-22,Open-Meteo (Clear Lake coords),OM-CL,17.1,23.7,10.9,65.0,170.37,0.972,1.917,83.98,0.0,2.61,17.3571,18.6571,24.0714,1.865,1.7739,1127.95,174.9343,173.0414,0.0,1.0,21.44,57.7143,4
2024-10-23,Open-Meteo (Clear Lake coords),OM-CL,17.3,25.1,11.5,58.0,166.2,2.0,5.278,172.8,0.0,3.16,17.2,18.3786,24.3,1.7579,1.752,1063.15,175.7271,172.1071,0.0,1.0,21.75,55.7143,4
2024-10-24,Open-Meteo (Clear Lake coords),OM-CL,15.1,24.1,7.7,60.0,175.81,1.083,2.361,93.57,0.0,2.62,17.1286,17.9286,24.7,1.5673,1.7321,947.89,174.4543,170.8171,0.0,1.0,21.06,56.1429,5
2024-10-25,Open-Meteo (Clear Lake coords),OM-CL,16.1,25.3,9.7,62.0,152.08,1.278,2.528,110.42,0.0,2.59,17.1143,17.5786,24.8143,1.5594,1.7064,943.14,168.9643,168.105,0.0,1.0,20.4,59.0,5
2024-10-26,Open-Meteo (Clear Lake coords),OM-CL,18.1,25.4,11.6,69.0,164.7,1.806,3.361,156.04,0.0,2.72,16.7714,17.6071,24.3,1.5754,1.7163,952.82,166.1043,174.9586,0.0,0.0,19.37,62.4286,5
2024-10-27,Open-Meteo (Clear Lake coords),OM-CL,15.2,17.2,11.2,84.0,102.66,2.917,5.111,252.03,4.9,1.51,16.4571,17.3214,23.2286,1.7263,1.8413,1044.06,155.72,168.8407,4.9,4.9,17.75,67.0,4
2024-10-28,Open-Meteo (Clear Lake coords),OM-CL,11.5,15.6,8.5,76.0,151.5,2.972,5.028,256.78,0.4,2.08,15.7714,16.7643,22.3429,1.8611,1.9444,1125.62,154.76,166.145,5.3,5.3,17.29,67.7143,4
2024-10-29,Open-Meteo (Clear Lake coords),OM-CL,11.6,17.8,7.2,75.0,162.96,1.5,3.111,129.6,0.0,2.27,14.9857,16.1714,21.5,1.9366,1.9008,1171.24,153.7014,164.3179,5.3,5.3,16.95,69.1429,4
2024-10-30,Open-Meteo (Clear Lake coords),OM-CL,11.8,16.0,7.4,70.0,120.6,2.056,4.667,177.64,0.9,1.87,14.2,15.7,20.2,1.9446,1.8512,1176.08,147.1871,161.4571,6.2,6.2,15.66,70.8571,4
2024-10-31,Open-Meteo (Clear Lake coords),OM-CL,11.3,15.1,8.3,78.0,130.56,2.611,4.278,225.59,0.3,1.85,13.6571,15.3929,18.9143,2.1629,1.8651,1308.1,140.7229,157.5886,6.5,6.5,14.89,73.4286,3
2024-11-01,Open-Meteo (Clear Lake coords),OM-CL,11.3,15.9,8.4,87.0,89.47,2.417,5.889,208.83,5.2,1.32,12.9714,15.0429,17.5714,2.3256,1.9425,1406.51,131.7786,150.3714,11.7,11.7,13.62,77.0,2
2024-11-02,Open-Meteo (Clear Lake coords),OM-CL,11.3,15.9,7.9,81.0,142.48,2.583,5.556,223.17,0.2,1.96,12.0,14.3857,16.2143,2.4366,2.006,1473.64,128.6043,147.3543,11.9,11.9,12.86,78.7143,1
2024-11-03,Open-Meteo (Clear Lake coords),OM-CL,12.4,19.2,8.4,73.0,157.18,1.722,3.5,148.78,0.0,2.12,11.6,14.0286,16.5,2.2659,1.9961,1370.39,136.3929,146.0564,7.0,11.9,13.47,77.1429,2
2024-11-04,Open-Meteo (Clear Lake coords),OM-CL,13.2,21.7,7.8,76.0,136.23,1.417,3.944,122.43,0.0,2.22,11.8429,13.8071,17.3714,2.0437,1.9524,1236.04,134.2114,144.4857,6.6,11.9,13.61,77.1429,3
2024-11-05,Open-Meteo (Clear Lake coords),OM-CL,13.6,20.4,7.9,71.0,126.16,1.333,3.361,115.17,0.0,2.01,12.1286,13.5571,17.7429,2.0199,1.9782,1221.61,128.9543,141.3279,6.6,11.9,13.35,76.5714,3
2024-11-06,Open-Meteo (Clear Lake coords),OM-CL,13.9,18.5,11.0,29.0,154.51,2.778,5.5,240.02,0.0,3.39,12.4286,13.3143,18.1,2.123,2.0338,1283.99,133.7986,140.4929,5.7,11.9,14.87,70.7143,3
2024-11-07,Open-Meteo (Clear Lake coords),OM-CL,12.3,20.0,4.9,59.0,148.73,1.028,1.806,88.82,0.0,2.13,12.5714,13.1143,18.8,1.8969,2.0299,1147.22,136.3943,138.5586,5.4,11.9,15.15,68.0,4
2024-11-08,Open-Meteo (Clear Lake coords),OM-CL,13.5,20.0,6.0,48.0,146.18,1.167,2.083,100.83,0.0,2.14,12.8857,12.9286,19.3857,1.7183,2.0219,1039.22,144.4957,138.1371,0.2,11.9,15.97,62.4286,5
2024-11-09,Open-Meteo (Clear Lake coords),OM-CL,13.7,19.5,9.7,48.0,123.03,1.056,1.778,91.24,0.0,1.94,13.2286,12.6143,19.9,1.5001,1.9684,907.29,141.7171,135.1607,0.0,11.9,15.95,57.7143,6
2024-11-10,Open-Meteo (Clear Lake coords),OM-CL,13.5,19.8,7.5,54.0,141.67,1.278,1.972,110.42,0.1,2.12,13.3857,12.4929,19.9857,1.4367,1.8513,868.93,139.5014,137.9471,0.1,7.1,15.95,55.0,6
2024-11-11,Open-Meteo (Clear Lake coords),OM-CL,11.3,12.9,8.6,87.0,77.66,2.972,5.361,256.78,13.7,1.03,13.1143,12.4786,18.7286,1.6589,1.8513,1003.28,131.1343,132.6729,13.8,20.4,14.76,56.5714,5
2024-11-12,Open-Meteo (Clear Lake coords),OM-CL,9.9,14.3,6.1,81.0,133.1,1.083,2.25,93.57,0.0,1.6,12.5857,12.3571,17.8571,1.6231,1.8215,981.68,132.1257,130.54,13.8,20.4,14.35,58.0,5
2024-11-13,Open-Meteo (Clear Lake coords),OM-CL,9.8,11.9,7.9,93.0,42.01,2.028,5.111,175.22,4.6,0.59,12.0,12.2143,16.9143,1.516,1.8195,916.88,116.0543,124.9264,18.4,24.1,11.55,67.1429,5
2024-11-14,Open-Meteo (Clear Lake coords),OM-CL,9.7,12.3,6.8,87.0,97.57,2.194,4.389,189.56,1.3,1.15,11.6286,12.1,15.8143,1.6826,1.7897,1017.62,108.7457,122.57,19.7,25.1,10.57,71.1429,4
2024-11-15,Open-Meteo (Clear Lake coords),OM-CL,7.2,11.5,4.5,84.0,120.25,1.694,2.917,146.36,0.0,1.33,10.7286,11.8071,14.6,1.7579,1.7381,1063.15,105.0414,124.7686,19.7,19.9,9.76,76.2857,4
2024-11-16,Open-Meteo (Clear Lake coords),OM-CL,8.0,12.3,4.1,78.0,96.3,0.889,2.139,76.81,0.0,1.21,9.9143,11.5714,13.5714,1.734,1.6171,1048.72,101.2229,121.47,19.7,19.7,9.03,80.5714,4
2024-11-17,Open-Meteo (Clear Lake coords),OM-CL,9.3,12.9,6.1,87.0,46.76,2.417,6.306,208.83,1.1,0.76,9.3143,11.35,12.5857,1.8967,1.6667,1147.13,87.6643,113.5829,20.7,20.8,7.67,85.2857,3
2024-11-18,Open-Meteo (Clear Lake coords),OM-CL,7.1,10.3,4.8,77.0,105.9,3.389,5.583,292.81,0.0,1.33,8.7143,10.9143,12.2143,1.9563,1.8076,1183.16,91.6986,111.4164,7.0,20.8,7.97,83.8571,3
2024-11-19,Open-Meteo (Clear Lake coords),OM-CL,6.6,9.8,3.4,76.0,53.47,1.611,3.222,139.19,0.1,0.92,8.2429,10.4143,11.5714,2.0317,1.8274,1228.78,80.3229,106.2243,7.1,20.9,7.29,83.1429,3
2024-11-20,Open-Meteo (Clear Lake coords),OM-CL,9.2,11.3,7.2,90.0,19.44,3.083,5.361,266.37,61.9,0.38,8.1571,10.0786,11.4857,2.1824,1.8492,1319.93,77.0986,96.5764,64.4,82.8,7.08,82.7143,3
2024-11-21,Open-Meteo (Clear Lake coords),OM-CL,12.0,13.2,10.9,94.0,17.48,2.972,5.833,256.78,68.0,0.35,8.4857,10.0571,11.6143,2.2936,1.9881,1387.15,65.6571,87.2014,131.1,150.8,6.28,83.7143,3
2024-11-22,Open-Meteo (Clear Lake coords),OM-CL,12.5,13.3,10.7,94.0,17.13,3.556,6.278,307.24,42.7,0.36,9.2429,9.9857,11.8714,2.5596,2.1587,1548.03,50.9257,77.9836,173.8,193.5,5.31,85.1429,2
